2287, nissan, 2018, 53903.0, 8000
2288, nissan, 2015, 73382.0, 2200
2289, nissan, 2018, 48977.0, 8300
2290, nissan, 2016, 77504.0, 7500
2291, nissan, 2018, 50871.0, 8000
2292, nissan, 2012, 107734.0, 3500
2293, nissan, 2018, 53098.0, 8000
2294, nissan, 2012, 159990.0, 2000
2295, nissan, 2018, 51552.0, 7800
2296, nissan, 2018, 54692.0, 8000
2297, nissan, 2019, 18611.0, 18500
2298, nissan, 2018, 51654.0, 8000
2299, nissan, 2019, 24046.0, 18300
2300, nissan, 2018, 65184.0, 7500
2301, nissan, 2019, 37398.0, 29800
2302, nissan, 2020, 19597.0, 21100
2303, nissan, 2019, 34122.0, 16200
2304, nissan, 2015, 43651.0, 6998
2305, nissan, 2020, 15387.0, 14700
2306, nissan, 2020, 264.0, 19000
2307, nissan, 2016, 58126.0, 7500
2308, nissan, 2015, 62921.0, 7998
2309, nissan, 2015, 43279.0, 10999
2310, nissan, 2012, 117844.0, 2900
2311, nissan, 2015, 45043.0, 8495
2312, nissan, 2016, 42837.0, 19925
2313, nissan, 2018, 42782.0, 9500
2314, nissan, 2015, 24629.0, 12750
2315, nissan, 2015, 35902.0, 22800
2316, nissan, 2015, 12840.0, 11621
2317, nissan, 2015, 63933.0, 11590
2318, nissan, 2012, 100079.0, 4700
2319, nissan, 2015, 37953.0, 11390
2320, nissan, 2017, 8677.0, 14500
2321, nissan, 2020, 11583.0, 12000
2322, nissan, 2020, 14320.0, 15000
2323, nissan, 2016, 19723.0, 7500
2324, nissan, 2018, 29554.0, 28000
2325, nissan, 2018, 39309.0, 17500
2326, nissan, 2018, 34951.0, 18000
2327, nissan, 2018, 35870.0, 13200
2328, nissan, 2018, 44423.0, 17000
2329, nissan, 2012, 92982.0, 6700
2330, nissan, 2018, 36844.0, 23300
2331, nissan, 2018, 33605.0, 26800
2332, nissan, 2018, 28009.0, 18200
2333, nissan, 2018, 41366.0, 18700
2334, nissan, 2016, 98354.0, 12900
2335, nissan, 2018, 39598.0, 16000
2336, nissan, 2020, 21009.0, 19400
2337, nissan, 2018, 28880.0, 10900
2338, nissan, 2018, 28626.0, 15800
2339, nissan, 2020, 14850.0, 19800
2340, nissan, 2018, 41096.0, 19000
2341, nissan, 2020, 12748.0, 18000
2342, nissan, 2020, 14531.0, 19800
2343, nissan, 2020, 15931.0, 19700
2344, nissan, 2020, 10875.0, 20100
2345, nissan, 2019, 31172.0, 19700
2346, nissan, 2019, 16248.0, 23400
2347, nissan, 2019, 18137.0, 23300
2348, nissan, 2019, 25664.0, 17500
2349, nissan, 2019, 31026.0, 17100
2350, nissan, 2019, 41287.0, 15800
2351, nissan, 2019, 43612.0, 13600
2352, nissan, 2019, 29545.0, 14400
2353, nissan, 2019, 24303.0, 19800
2354, nissan, 2019, 29661.0, 17200
2355, nissan, 2019, 18857.0, 20300
2356, nissan, 2019, 14470.0, 20500
2357, nissan, 2019, 42364.0, 16500
2358, nissan, 2019, 37108.0, 16000
2359, nissan, 2019, 26432.0, 14600
2360, nissan, 2019, 24174.0, 16300
2361, nissan, 2019, 30756.0, 15400
2362, nissan, 2019, 32473.0, 15800
2363, nissan, 2019, 22947.0, 15800
2364, nissan, 2018, 17127.0, 21400
2365, nissan, 2019, 20793.0, 15300
2366, nissan, 2019, 32519.0, 20100
2367, nissan, 2019, 26930.0, 11300
2368, nissan, 2019, 40839.0, 10700
2369, nissan, 2018, 44732.0, 16000
2370, nissan, 2019, 19292.0, 16600
2371, nissan, 2019, 24155.0, 15800
2372, nissan, 2019, 33369.0, 11600
2373, nissan, 2017, 28918.0, 15000
2374, nissan, 2019, 21623.0, 17600
2375, nissan, 2017, 16224.0, 36300
2376, nissan, 2019, 26406.0, 15600
2377, nissan, 2017, 27790.0, 14000
2378, nissan, 2019, 19182.0, 16600
2379, nissan, 2017, 11837.0, 12600
2380, nissan, 2019, 21774.0, 20900
2381, nissan, 2017, 17738.0, 12700
2382, nissan, 2019, 27206.0, 15600
2383, nissan, 2019, 20508.0, 18900
2384, nissan, 2019, 24987.0, 15700
2385, nissan, 2019, 21273.0, 21900
2386, nissan, 2019, 23863.0, 21700
2387, nissan, 2016, 31566.0, 14600
2388, nissan, 2019, 25261.0, 12000
2389, nissan, 2019, 20628.0, 21000
2390, nissan, 2017, 48765.0, 12500
2391, nissan, 2019, 30645.0, 15900
2392, nissan, 2017, 60158.0, 11800
2393, nissan, 2019, 39985.0, 9900
2394, nissan, 2018, 39208.0, 10600
2395, nissan, 2018, 45080.0, 10100
2396, nissan, 2018, 39247.0, 13300
2397, nissan, 2018, 46382.0, 10100
2398, nissan, 2018, 39893.0, 10300
2399, nissan, 2018, 41203.0, 10300
2400, nissan, 2018, 40648.0, 10300
2401, nissan, 2018, 31551.0, 24000
2402, nissan, 2018, 38761.0, 10400
2403, nissan, 2018, 42838.0, 10200
2404, nissan, 2018, 41557.0, 9500
2405, nissan, 2018, 41136.0, 10500
2406, nissan, 2018, 41141.0, 10500
2407, nissan, 2016, 115716.0, 3500
2408, nissan, 2018, 52260.0, 9300
2409, nissan, 2016, 22041.0, 14100
2410, nissan, 2012, 161836.0, 2425
2411, nissan, 2012, 83720.0, 925
2412, nissan, 2016, 37605.0, 11000
2413, nissan, 2016, 63738.0, 11000
2414, nissan, 2013, 155704.0, 2100
2415, nissan, 2012, 234792.0, 800
2416, nissan, 2018, 24143.0, 20400
2417, nissan, 2017, 1.0, 375
2418, nissan, 2015, 132655.0, 3000
2419, nissan, 2017, 28079.0, 15100
2420, nissan, 2015, 74906.0, 4000
2421, nissan, 2017, 53155.0, 19500
2422, nissan, 2017, 94258.0, 22600
2423, nissan, 2014, 65620.0, 6500
2424, nissan, 2012, 92878.0, 11800
2425, nissan, 2017, 25918.0, 20500
2426, nissan, 2018, 37830.0, 14200
2427, nissan, 2018, 13875.0, 22000
2428, nissan, 2018, 6024.0, 16200
2429, nissan, 2016, 76789.0, 4800
2430, nissan, 2018, 30409.0, 16000
2431, nissan, 2018, 44864.0, 14300
2432, nissan, 2019, 42397.0, 16800
2433, nissan, 2018, 16778.0, 11900
2434, nissan, 2015, 99767.0, 3000
2435, nissan, 2019, 34692.0, 15000
2436, nissan, 2019, 30721.0, 15200
2437, nissan, 2017, 53376.0, 18000
2438, nissan, 2016, 21282.0, 22700
2439, nissan, 2015, 81699.0, 3800
2440, nissan, 2018, 33048.0, 5475
2441, nissan, 2018, 10372.0, 11400
2442, nissan, 2018, 8889.0, 28100
2443, nissan, 2017, 127780.0, 3500
2444, nissan, 2016, 59640.0, 15200
2445, nissan, 2015, 83975.0, 1950
2446, nissan, 2016, 46178.0, 13400
2447, nissan, 2018, 34460.0, 12500
2448, nissan, 2018, 30594.0, 16500
2449, nissan, 2018, 39817.0, 16500
2450, nissan, 2018, 40419.0, 16500
2451, nissan, 2018, 35493.0, 13900
2452, nissan, 2018, 37073.0, 13900
2453, nissan, 2013, 98384.0, 1500
2454, nissan, 2018, 34640.0, 16500
2455, nissan, 2018, 38760.0, 13900
2456, nissan, 2018, 34841.0, 16500
2457, nissan, 2018, 35065.0, 13900
2458, nissan, 2018, 37741.0, 12400
2459, nissan, 2018, 27488.0, 13000
2460, nissan, 2018, 37452.0, 16500
2461, nissan, 2018, 39797.0, 13900
2462, nissan, 2018, 36714.0, 16500
2463, nissan, 2018, 36207.0, 13900
2464, nissan, 2018, 38563.0, 13900
2465, nissan, 2018, 39885.0, 13900
2466, nissan, 2018, 41852.0, 12100
2467, nissan, 2018, 39454.0, 16500
2468, nissan, 2018, 40203.0, 16500
2469, nissan, 2018, 34547.0, 13900
2470, nissan, 2015, 75858.0, 3700
2471, nissan, 2019, 31123.0, 18800
2472, nissan, 2018, 33808.0, 9200
2473, nissan, 2019, 30599.0, 30100
2474, nissan, 2018, 33931.0, 9200
2475, nissan, 2019, 40359.0, 11100
2476, nissan, 2018, 44313.0, 13900
2477, nissan, 2018, 33078.0, 9100
2478, nissan, 2019, 24320.0, 22800
2479, nissan, 2018, 42502.0, 13900
2480, nissan, 2019, 33497.0, 12600
2481, nissan, 2018, 39577.0, 9200
2482, nissan, 2019, 36974.0, 12100
2483, nissan, 2018, 41220.0, 9200
2484, nissan, 2019, 1.0, 2300
2485, nissan, 2018, 41539.0, 13900
2486, nissan, 2019, 19646.0, 9500
2487, nissan, 2018, 39924.0, 13900
2488, nissan, 2019, 33279.0, 1700
2489, nissan, 2018, 40259.0, 13900
2490, nissan, 2019, 25264.0, 10400
2491, nissan, 2018, 35677.0, 9200
2492, nissan, 2019, 35511.0, 7400
2493, nissan, 2018, 33027.0, 9200
2494, nissan, 2019, 23609.0, 7800
2495, nissan, 2018, 34553.0, 9200
2496, nissan, 2018, 31594.0, 9200
2497, nissan, 2018, 32557.0, 9200
2498, nissan, 2018, 31371.0, 9200
